2877	-7.08E-04	-7.34E+00
2902	-7.28E-04	-8.03E+00
2927	-7.48E-04	-8.73E+00
2952	-7.65E-04	-9.33E+00
2977	-7.74E-04	-9.73E+00
3002	-7.76E-04	-9.89E+00
3027	-7.71E-04	-9.78E+00
3052	-7.58E-04	-9.43E+00
3077	-7.40E-04	-8.85E+00
3102	-7.18E-04	-8.06E+00
3127	-6.93E-04	-7.13E+00
3152	-6.70E-04	-6.18E+00
3177	-6.49E-04	-5.26E+00
3202	-6.30E-04	-4.34E+00
3227	-6.11E-04	-3.38E+00
3252	-5.91E-04	-2.41E+00
3277	-5.69E-04	-1.42E+00
3302	-5.45E-04	-4.48E-01
3327	-5.19E-04	5.44E-01
3352	-4.88E-04	1.61E+00
3377	-4.54E-04	2.68E+00
3402	-4.12E-04	2.35E-02
3427	-3.69E-04	8.46E-02
3452	-3.23E-04	1.55E-01
3477	-2.61E-04	2.36E-01
3502	-2.04E-04	2.16E-01
3527	-1.74E-04	2.27E-01
3552	-1.12E-04	2.84E-01
3577	-2.66E-05	3.19E-01
3602	4.37E-05	3.38E-01
3627	4.03E-05	3.38E-01
3652	-2.62E-05	3.38E-01
3677	-1.23E-04	3.30E-01
3702	-2.20E-04	3.04E-01
3727	-3.03E-04	2.50E-01
3752	-3.59E-04	1.80E-01
3777	-4.08E-04	1.24E-01
3802	-4.59E-04	2.17E-02
3827	-4.82E-04	-6.65E-02
3852	-4.91E-04	-7.73E-01
3877	-4.93E-04	-1.28E+00
3902	-4.90E-04	-1.49E+00
3927	-4.84E-04	-1.46E+00
3952	-4.75E-04	-1.18E+00
3977	-4.67E-04	-8.31E-01
4002	-4.62E-04	-5.05E-01
4027	-4.73E-04	-5.84E-01
4052	-5.05E-04	-1.42E+00
4077	-5.67E-04	-3.23E+00
4102	-6.50E-04	-5.90E+00
4127	-7.50E-04	-9.36E+00
4152	-8.62E-04	-1.34E+01
4177	-9.84E-04	-1.79E+01
4202	-1.12E-03	-2.30E+01
4227	-1.27E-03	-2.89E+01
4252	-1.44E-03	-3.53E+01
4277	-1.64E-03	-3.97E+01
4302	-1.88E-03	-4.11E+01
4327	-2.19E-03	-3.88E+01
4352	-2.65E-03	-3.44E+01
4377	-3.51E-03	-2.42E+01
4402	-6.30E-03	0
