0	0	0
1	1.00E-06	-0.959909
2	0.490001	-42.1161
3	0.990001	-32.4081
4	1.49	-11.8894
5	1.99	-41.2429
6	2.49	-48.0761
7	2.99	-8.00972
8	3.49	-14.1419
9	3.99	-51.4958
10	4.49	-10.6727
11	4.99	-43.4201
12	5.49	-47.782
13	5.99	5.12005
14	6.49	-7.41392
15	6.99	-24.5421
16	7.49	-67.2503
17	7.99	-76.1644
18	8.49	-22.6173
19	8.99	-39.1569
20	9.49	-37.2497
21	9.99	-51.7677
22	10.49	-52.9828
23	10.99	21.2318
24	11.49	-189.312
25	11.99	73.3886
26	12.49	130.421
27	12.99	-397.305
28	13.49	-202.025
29	13.99	394.096
30	14.49	124.343
31	14.99	-400.888
32	15.49	-44.2982
33	15.99	61.4754
34	16.49	-439.927
35	16.99	-275.276
36	17.49	349.423
37	17.99	144.573
38	18.49	-286.231
39	18.99	-401.672
40	19.49	-145.083
41	19.99	132.913
42	20.49	157.679
43	20.99	-110.578
44	21.49	-275.382
45	21.99	-77.6333
46	22.49	-9.91896
47	22.99	-72.0534
48	23.49	-31.1993
49	23.99	-136.762
50	24.49	-29.6471
51	24.99	123.769
52	25.49	-210.057
53	25.99	-493.366
54	26.49	32.9865
55	26.99	258.889
56	27.49	-146.353
57	27.99	-293.236
58	28.49	-60.0586
59	28.99	67.4094
60	29.49	33.2908
61	29.99	-218.018
62	30.49	-163.765
63	30.99	-6.34621
64	31.49	126.581
65	31.99	-91.6261
66	32.49	-176.296
67	32.99	26.5783
68	33.49	-9.1232
69	33.99	-45.9816
70	34.49	66.1475
71	34.99	-228.449
72	35.49	-261.748
73	35.99	184.569
74	36.49	260.266
75	36.99	-229.29
76	37.49	-470.522
77	37.99	-159.875
78	38.49	287.622
79	38.99	264.233
80	39.49	-307.144
81	39.99	-429.788
82	40.49	69.614
83	40.99	130.153
84	41.49	-98.6916
85	41.99	-125.505
86	42.49	-144.788
87	42.99	-188.813
88	43.49	-30.9144
89	43.99	123.228
90	44.49	-42.8211
91	44.99	-461.854
92	45.49	-170.94
93	45.99	332.808
94	46.49	295.579
95	46.99	-495.738
96	47.49	-585.228
97	47.99	370.884
98	48.49	510.294
99	48.99	-399.082
100	49.49	-693.81
101	49.99	182.192
102	50.49	544.893
103	50.99	-138.393
104	51.49	-565.749
105	51.99	-239.854
106	52.49	251.221
107	52.99	50.2336
108	53.49	-240.921
109	53.99	-86.3563
110	54.49	-78.2749
111	54.99	-4.81785
112	55.49	-54.0466
113	55.99	-95.1372
114	56.49	-192.451
115	56.99	-60.2801
116	57.49	93.8428
117	57.99	-21.1105
118	58.49	-146.403
119	58.99	-240.428
120	59.49	12.4031
121	59.99	337.862
122	60.49	-152.699
123	60.99	-647.053
124	61.49	-589.337
125	61.99	328.733
126	62.49	650.923
127	62.99	-93.666
128	63.49	-627.227
129	63.99	-739.184
130	64.49	-181.926
131	64.99	462.134
132	65.49	401.702
133	65.99	-418.159
134	66.49	-708.578
135	66.99	-93.4189
136	67.49	309.599
137	67.99	-144.207
138	68.49	-108.442
139	68.99	59.0521
140	69.49	-227.354
141	69.99	-279.591
142	70.49	9.58629
143	70.99	300.02
144	71.49	-444.906
145	71.99	-508.157
146	72.49	144.616
147	72.99	102.16
148	73.49	4.87327
149	73.99	-363.605
150	74.49	-190.244
151	74.99	-155.841
152	75.49	-46.7608
153	75.99	405.614
154	76.49	-231.064
155	76.99	-794.683
156	77.49	-131.511
157	77.99	441.018
158	78.49	200.179
159	78.99	-706.062
160	79.49	-484.536
161	79.99	269.461
162	80.49	512.761
163	80.99	-549.121
164	81.49	-789.796
165	81.99	240.839
166	82.49	485.612
167	82.99	-372.446
168	83.49	-733.855
169	83.99	-44.8178
170	84.49	770.012
171	84.99	41.0789
172	85.49	-1062.3
173	85.99	-509.833
174	86.49	374.96
175	86.99	459.264
176	87.49	-400.024
177	87.99	-737.851
178	88.49	-98.6116
179	88.99	639.556
180	89.49	-236.126
181	89.99	-752.796
182	90.49	-221.343
183	90.99	328.329
184	91.49	73.3123
185	91.99	-432.769
186	92.49	-330.174
187	92.99	176.237
188	93.49	112.374
189	93.99	-492.179
190	94.49	-506.82
191	94.99	39.7046
192	95.49	379.41
193	95.99	-55.6371
194	96.49	-530.938
195	96.99	-441.225
196	97.49	118.862
197	97.99	403.373
198	98.49	-199.245
199	98.99	-614.843
200	99.49	-270.225
201	99.99	347.385
202	100.49	142.047
203	100.99	-500.859
204	101.49	-455.42
205	101.99	137.355
206	102.49	317.257
207	102.99	-288.986
208	103.49	-437.029
209	103.99	-140.808
210	104.49	254.357
211	104.99	12.1815
212	105.49	-395.735
213	105.99	-402.14
214	106.49	92.4969
215	106.99	231.985
216	107.49	-250.675
217	107.99	-578.931
218	108.49	-119.014
219	108.99	426.907
220	109.49	87.5448
221	109.99	-804.751
222	110.49	-528.525
223	110.99	366.274
224	111.49	415.119
225	111.99	-240.248
226	112.49	-651.595
227	112.99	-279.758
228	113.49	240.939
229	113.99	179.482
230	114.49	-398.329
231	114.99	-475.288
232	115.49	-26.4522
233	115.99	260.34
234	116.49	-6.34191
235	116.99	-441.122
236	117.49	-363.006
237	117.99	10.1319
238	118.49	244.653
239	118.99	-88.0553
240	119.49	-571.372
241	119.99	-297.103
242	120.49	-773.786
243	120.99	-7114.97
244	121.49	-24153.2
