1	0	0
2	2.45628E-06	18186700
3	2.43385E-06	17937200
4	2.26909E-06	16199700
5	1.91243E-06	12514500
6	1.43709E-06	7615720
7	9.02414E-07	2150960
8	3.57564E-07	-3355980
9	-1.5535E-07	-8476410
10	-6.32317E-07	-13226800
11	-1.11283E-06	-18010900
12	-1.65994E-06	-23440700
13	-2.29398E-06	-29749600
14	-2.99777E-06	-36768400
15	-3.74535E-06	-44186600
16	-4.51476E-06	-51791800
17	-5.29887E-06	-59516000
18	-6.07123E-06	-67083400
19	-6.80626E-06	-74235200
20	-7.45777E-06	-80542100
21	-7.96987E-06	-85508600
22	-8.33539E-06	-89075800
23	-8.59958E-06	-91683900
24	-8.88292E-06	-94488000
25	-9.27739E-06	-98349300
26	-9.83839E-06	-103781000
27	-1.05765E-05	-110882000
28	-1.14783E-05	-119465000
29	-1.24482E-05	-128583000
30	-1.33461E-05	-136938000
31	-1.41279E-05	-144140000
32	-1.47563E-05	-149908000
33	-1.53369E-05	-155247000
34	-1.58719E-05	-160101000
35	-1.63757E-05	-164568000
36	-1.69578E-05	-169676000
37	-1.76388E-05	-175681000
38	-1.83389E-05	-181879000
39	-1.90229E-05	-187907000
40	-1.97159E-05	-193943000
41	-2.03864E-05	-199724000
42	-2.10802E-05	-205656000
43	-2.18417E-05	-212088000
44	-2.26702E-05	-218966000
45	-2.35736E-05	-226320000
46	-2.45489E-05	-234131000
47	-2.55925E-05	-242371000
48	-2.65336E-05	-249724000
49	-0.000027274	-255476000
50	-2.78089E-05	-259622000
51	-2.81226E-05	-262065000
52	-2.81981E-05	-262581000
53	-2.81357E-05	-261573000
54	-2.82316E-05	-262459000
55	-2.85345E-05	-265178000
56	-2.89914E-05	-268599000
57	-2.96243E-05	-273247000
58	-3.03021E-05	-278186000
59	-3.08266E-05	-281991000
60	-3.12207E-05	-284843000
61	-0.000031564	-287314000
62	-3.19226E-05	-289862000
63	-3.24011E-05	-293204000
64	-3.31263E-05	-298193000
65	-3.42067E-05	-305491000
66	-3.58033E-05	-316008000
67	-3.79466E-05	-329628000
68	-4.01688E-05	-343093000
69	-4.22487E-05	-354982000
70	-4.41989E-05	-365392000
71	-4.58111E-05	-373373000
72	-4.68515E-05	-378122000
73	-4.74097E-05	-380491000
74	-4.76279E-05	-381417000
75	-4.76188E-05	-381139000
76	-4.74792E-05	-378917000
77	-4.72296E-05	-375007000
78	-4.68613E-05	-369316000
79	-4.63279E-05	-361199000
80	-4.54489E-05	-347966000
81	-4.41167E-05	-328312000
82	-4.23912E-05	-304435000
83	-4.02426E-05	-278864000
84	-3.78577E-05	-250619000
85	-3.54112E-05	-223110000
86	-3.27828E-05	-194865000
87	-2.98736E-05	-164881000
88	-2.64595E-05	-131242000
89	-2.24946E-05	-94000900
90	-1.82053E-05	-55152800
91	-1.38233E-05	-16587300
92	-9.59886E-06	19532800
93	-5.5406E-06	53271900
94	-1.51185E-06	85835100
95	2.53393E-06	117637000
96	6.4459E-06	147542000
97	9.93971E-06	173531000
98	1.28049E-05	194318000
99	1.50669E-05	210375000
100	1.71295E-05	224746000
101	1.92933E-05	239556000
102	2.16495E-05	255403000
103	2.42284E-05	272393000
104	2.70378E-05	290428000
105	0.000030154	309819000
106	3.38629E-05	332060000
107	3.83565E-05	357735000
108	4.36658E-05	386071000
109	4.98765E-05	415992000
110	5.73289E-05	446694000
111	6.39845E-05	480901000
112	7.05244E-05	517104000
113	7.75321E-05	557910000
114	0.000084586	598058000
115	9.13709E-05	636402000
116	9.78302E-05	672897000
117	0.000105311	700414000
118	0.000111737	721565000
119	0.000113627	727283000
120	0.000111278	707656000
121	0.000106527	668877000
122	0.000103299	644859000
123	0.000101618	633332000
124	0.000101155	630399000
125	0.000101063	631472000
126	0.000101175	634122000
127	0.000101452	636513000
128	0.000101318	634324000
129	9.98809E-05	622164000
130	9.72498E-05	601318000
131	9.52551E-05	585402000
132	9.42934E-05	578096000
133	9.28012E-05	567294000
134	9.12523E-05	556953000
135	9.06519E-05	554242000
136	9.14685E-05	563245000
137	9.39738E-05	586931000
138	9.81268E-05	621462000
139	0.000102918	657900000
140	0.00010771	691185000
141	0.000113033	723877000
142	0.000121866	752065000
143	0.000135727	786773000
144	0.000154882	826142000
145	0.000180827	869334000
146	0.000211471	905238000
147	0.00024821	931495000
148	0.000288794	947108000
149	0.000337536	956108000
150	0.000396603	969233000
151	0.000459451	975056000
152	0.000524225	980060000
153	0.000589108	986496000
154	0.000656394	989020000
155	0.000727009	991256000
156	0.000799542	994352000
157	0.00087005	998549000
158	0.00094154	1001900000
159	0.00101224	1005280000
160	0.00107947	1007860000
161	0.00114186	1010580000
162	0.00119862	1012840000
163	0.00125073	1014590000
164	0.00129268	1014110000
165	0.00132136	1008500000
166	0.00133533	996301000
167	0.00133123	976962000
168	0.00131846	955363000
169	0.0012986	930499000
170	0.00127178	904516000
171	0.00123919	879155000
172	0.0012022	853106000
173	0.00116161	824763000
174	0.00111637	787965000
175	0.00106306	745192000
176	0.000988494	707411000
177	0.000894747	668019000
178	0.000784584	627464000
179	0.000663775	583254000
180	0.000541275	535555000
181	0.000417398	478946000
182	0.00029779	415355000
183	0.000193428	333527000
184	0.000119112	211886000
185	7.74647E-05	56367800
186	5.65723E-05	-68689700
187	4.13296E-05	-152951000
188	2.87827E-05	-217090000
189	2.01084E-05	-256835000
190	1.61622E-05	-271217000
191	1.24258E-05	-285471000
192	2.70662E-06	-326016000
193	-9.63837E-06	-370832000
194	-1.92309E-05	-401159000
195	-0.000028315	-435771000
